scaffold	start	end	mid	sites	pi_FM	pi_NON_FM	dxy_FM_NON_FM	Fst_FM_NON_FM
20	6684001	6685000	6684405	19	0.0944	0.1143	0.1049	0.001
20	6685001	6686000	6685531	30	0.3769	0.3646	0.3749	0.0053
20	6686001	6687000	6686484	33	0.2486	0.2231	0.2374	0.0036
20	6687001	6688000	6687384	15	0.2053	0.1725	0.1886	0.0005
20	6688001	6689000	6688443	25	0.1998	0.1798	0.197	0.018
20	6689001	6690000	6689575	24	0.1799	0.2156	0.2008	0.0055
20	6690001	6691000	6690430	28	0.1902	0.1693	0.1837	0.0107
20	6691001	6692000	6691390	21	0.1656	0.1694	0.1704	0.0077
20	6692001	6693000	6692427	23	0.1748	0.1858	0.1866	0.0149
20	6693001	6694000	6693573	29	0.2172	0.1932	0.2062	0.003
20	6694001	6695000	6694509	29	0.264	0.2609	0.2682	0.0098
20	6695001	6696000	6695425	20	0.1019	0.1019	0.1032	0.0059
20	6696001	6697000	6696467	19	0.2417	0.1979	0.2274	0.0174
20	6697001	6698000	6697545	31	0.2302	0.228	0.2288	-0.0005
20	6698001	6699000	6698467	25	0.2147	0.2253	0.2242	0.0082
20	6699001	6700000	6699629	23	0.2563	0.2456	0.2616	0.0193
20	6700001	6701000	6700445	23	0.16	0.1773	0.1815	0.0322
20	6701001	6702000	6701597	25	0.2224	0.2217	0.2249	0.0058
20	6702001	6703000	6702494	27	0.152	0.1491	0.1519	0.004
20	6703001	6704000	6703535	32	0.1531	0.1732	0.1663	0.0078
20	6704001	6705000	6704424	12	0.1242	0.11	0.1198	0.0115
20	6705001	6706000	6705470	21	0.1897	0.2017	0.1988	0.0066
20	6706001	6707000	6706559	18	0.2284	0.2495	0.2397	0.0007
20	6707001	6708000	6707614	23	0.2378	0.3055	0.2768	0.0067
20	6708001	6709000	6708472	16	0.1939	0.1733	0.1941	0.0266
20	6709001	6710000	6709508	31	0.1887	0.1918	0.1932	0.007
20	6710001	6711000	6710510	27	0.1783	0.1835	0.1818	0.0019
20	6711001	6712000	6711537	33	0.2832	0.2702	0.2794	0.0048
20	6712001	6713000	6712475	25	0.2952	0.3185	0.3125	0.0077
20	6713001	6714000	6713477	28	0.2558	0.2568	0.2569	0.0011
20	6714001	6715000	6714436	29	0.2422	0.2603	0.2501	-0.0025
20	6715001	6716000	6715306	24	0.2524	0.2399	0.2462	0.0004
20	6716001	6717000	6716502	9	0.2245	0.2058	0.2142	-0.0014
20	6717001	6718000	6717607	15	0.2011	0.2001	0.1993	-0.003
20	6718001	6719000	6718544	21	0.2736	0.2706	0.2707	-0.0023
20	6719001	6720000	6719416	30	0.1931	0.1914	0.1915	-0.0017
20	6720001	6721000	6720588	20	0.2159	0.2076	0.2101	-0.0033
20	6721001	6722000	6721577	14	0.1742	0.1687	0.1741	0.0073
20	6722001	6723000	6722427	25	0.1086	0.1049	0.1087	0.0084
20	6723001	6724000	6723498	20	0.291	0.2825	0.2876	0.0015
20	6724001	6725000	6724495	17	0.1833	0.1439	0.1657	0.0077
20	6725001	6726000	6725545	8	0.2558	0.2986	0.2869	0.0142
20	6726001	6727000	6726468	13	0.1731	0.2022	0.1905	0.0058
20	6727001	6728000	6727508	23	0.1653	0.128	0.1485	0.0078
20	6728001	6729000	6728471	25	0.2093	0.1453	0.1832	0.0182
20	6729001	6730000	6729449	21	0.2456	0.2342	0.2441	0.0082
20	6730001	6731000	6730511	25	0.226	0.2357	0.2353	0.0083
20	6731001	6732000	6731418	33	0.181	0.1605	0.1767	0.0166
20	6732001	6733000	6732585	22	0.1886	0.2463	0.2297	0.0223
20	6733001	6734000	6733472	24	0.2221	0.2312	0.239	0.0238
20	6734001	6735000	6734419	26	0.2433	0.2656	0.2615	0.0115
20	6735001	6736000	6735531	21	0.1168	0.0999	0.1131	0.021
20	6736001	6737000	6736350	11	0.0807	0.0707	0.0771	0.0097
20	6737001	6738000	6737551	41	0.1616	0.1601	0.1633	0.007
20	6738001	6739000	6738480	29	0.2325	0.2238	0.2382	0.0199
20	6739001	6740000	6739520	34	0.224	0.1669	0.2061	0.0272
20	6740001	6741000	6740482	35	0.1853	0.1449	0.1683	0.0106
20	6741001	6742000	6741447	37	0.2238	0.1878	0.2074	0.0049
20	6742001	6743000	6742511	28	0.2573	0.2294	0.2481	0.0098
20	6743001	6744000	6743624	17	0.1828	0.1959	0.1902	0.0016
20	6744001	6745000	6744463	27	0.2381	0.207	0.222	-0.0001
20	6745001	6746000	6745620	22	0.1325	0.1278	0.1306	0.0017
20	6746001	6747000	6746512	36	0.125	0.1222	0.1238	0.0012
20	6747001	6748000	6747602	22	0.1123	0.1605	0.1385	0.0043
20	6748001	6749000	6748494	15	0.15	0.1304	0.1406	0.0025
20	6749001	6750000	6749450	29	0.1479	0.1196	0.1348	0.0051
20	6750001	6751000	6750584	31	0.2055	0.158	0.1819	0.0021
20	6751001	6752000	6751460	19	0.1426	0.1396	0.1443	0.0103
20	6752001	6753000	6752517	21	0.2198	0.1758	0.2015	0.0101
20	6753001	6754000	6753538	25	0.1169	0.1	0.1115	0.0142
20	6754001	6755000	6754472	25	0.1011	0.1039	0.1056	0.0135
20	6755001	6756000	6755614	15	0.1403	0.1345	0.1445	0.0232
20	6756001	6757000	6756490	19	0.2732	0.2888	0.3065	0.0388
20	6757001	6758000	6757339	17	0.2078	0.2341	0.2413	0.0386
20	6758001	6759000	6758524	15	0.1844	0.1921	0.1881	-0.0006
20	6759001	6760000	6759619	19	0.1678	0.1741	0.1764	0.0138
20	6760001	6761000	6760518	28	0.3088	0.2615	0.2972	0.0205
20	6761001	6762000	6761423	16	0.2439	0.1956	0.2234	0.0091
20	6762001	6763000	6762456	18	0.1186	0.0889	0.1041	0.0036
20	6763001	6764000	6763624	11	0.1103	0.1202	0.1184	0.0114
20	6764001	6765000	6764553	21	0.1193	0.0913	0.1053	0.0017
20	6765001	6766000	6765579	23	0.2586	0.2431	0.2553	0.0083
20	6766001	6767000	6766639	26	0.2179	0.2147	0.222	0.0118
20	6767001	6768000	6767596	36	0.1778	0.1799	0.1858	0.0172
20	6768001	6769000	6768508	25	0.1244	0.1323	0.136	0.0258
20	6769001	6770000	6769484	24	0.1329	0.1259	0.1384	0.0312
20	6770001	6771000	6770646	26	0.1238	0.1068	0.1179	0.0115
20	6771001	6772000	6771457	28	0.1919	0.1737	0.1973	0.0359
20	6772001	6773000	6772336	24	0.1053	0.1264	0.1229	0.0249
20	6773001	6774000	6773498	24	0.133	0.0984	0.1256	0.0388
20	6774001	6775000	6774554	16	0.0849	0.0917	0.0949	0.0321
20	6775001	6776000	6775411	22	0.1288	0.1027	0.1241	0.0323
20	6776001	6777000	6776608	17	0.1331	0.1127	0.1335	0.0381
20	6777001	6778000	6777506	22	0.1022	0.0653	0.084	0.0015
20	6778001	6779000	6778575	25	0.1405	0.1037	0.1238	0.0068
20	6779001	6780000	6779551	32	0.2573	0.2323	0.2561	0.0206
20	6780001	6781000	6780507	28	0.113	0.0979	0.1093	0.0165
20	6781001	6782000	6781580	29	0.1215	0.1134	0.1203	0.0108
20	6782001	6783000	6782567	18	0.1286	0.1151	0.123	0.0043
20	6783001	6784000	6783445	24	0.1666	0.135	0.1525	0.0052
20	6784001	6785000	6784474	22	0.1459	0.1436	0.1498	0.0153
20	6785001	6786000	6785530	27	0.1631	0.1605	0.166	0.0115
20	6786001	6787000	6786463	29	0.1776	0.1797	0.1864	0.0189
20	6787001	6788000	6787396	20	0.1424	0.1704	0.1593	0.0081
20	6788001	6789000	6788505	30	0.1129	0.1303	0.1239	0.0083
20	6789001	6790000	6789610	24	0.116	0.1343	0.1308	0.0193
20	6790001	6791000	6790483	31	0.1493	0.1462	0.1503	0.0077
20	6791001	6792000	6791480	30	0.1309	0.1212	0.1312	0.0189
20	6792001	6793000	6792457	16	0.1334	0.1291	0.137	0.0199
20	6793001	6794000	6793679	22	0.1976	0.1418	0.1803	0.0314
20	6794001	6795000	6794641	6	0.2376	0.2924	0.2684	0.0042
20	6795001	6796000	6795580	28	0.1678	0.1862	0.1823	0.0126
20	6796001	6797000	6796573	23	0.1951	0.195	0.2019	0.0156
20	6797001	6798000	6797592	20	0.162	0.1444	0.1547	0.0052
20	6798001	6799000	6798569	34	0.1104	0.0968	0.1052	0.0081
20	6799001	6800000	6799396	23	0.1482	0.1536	0.1513	0.0009
20	6800001	6801000	6800522	27	0.1766	0.1857	0.1831	0.0046
20	6801001	6802000	6801592	18	0.2031	0.1957	0.2093	0.0224
20	6802001	6803000	6802622	23	0.2425	0.2452	0.2471	0.0059
20	6803001	6804000	6803557	24	0.171	0.1935	0.1913	0.0209
20	6804001	6805000	6804521	15	0.1141	0.0883	0.1034	0.0119
20	6805001	6806000	6805493	26	0.1646	0.1779	0.1773	0.015
20	6806001	6807000	6806606	17	0.2245	0.2371	0.2351	0.008
20	6807001	6808000	6807551	30	0.1789	0.1784	0.1803	0.0041
20	6808001	6809000	6808426	17	0.236	0.2205	0.2371	0.0178
20	6809001	6810000	6809525	23	0.113	0.116	0.114	-0.0022
20	6810001	6811000	6810493	29	0.0854	0.1162	0.1019	0.0028
20	6811001	6812000	6811564	20	0.0978	0.134	0.1165	0.0004
20	6812001	6813000	6812601	34	0.2608	0.2666	0.2656	0.0032
20	6813001	6814000	6813549	32	0.1487	0.1457	0.1487	0.0046
20	6814001	6815000	6814478	33	0.2079	0.2183	0.2149	0.0035
20	6815001	6816000	6815441	43	0.1564	0.1522	0.1579	0.0107
20	6816001	6817000	6816523	19	0.2196	0.1894	0.2104	0.0141
20	6817001	6818000	6817578	22	0.168	0.2076	0.1959	0.0173
20	6818001	6819000	6818441	31	0.1544	0.1622	0.1598	0.004
20	6819001	6820000	6819515	31	0.1419	0.1428	0.1457	0.0105
20	6820001	6821000	6820467	31	0.0971	0.1166	0.1078	0.0028
20	6821001	6822000	6821332	14	0.0869	0.1002	0.0937	-0.0005
20	6822001	6823000	6822577	30	0.1704	0.1573	0.1683	0.0128
20	6823001	6824000	6823383	20	0.1622	0.1658	0.1715	0.0201
20	6824001	6825000	6824464	25	0.1809	0.2108	0.2027	0.0143
20	6825001	6826000	6825487	24	0.1331	0.1297	0.1318	0.0014
20	6826001	6827000	6826476	14	0.1554	0.1337	0.1462	0.0063
20	6827001	6828000	6827436	14	0.2133	0.1968	0.2051	0.0006
20	6828001	6829000	6828511	22	0.139	0.1365	0.1408	0.01
20	6829001	6830000	6829523	31	0.1557	0.1502	0.1553	0.0074
20	6830001	6831000	6830602	18	0.1779	0.1553	0.167	0.0021
20	6831001	6832000	6831499	19	0.1702	0.1571	0.1643	0.0023
20	6832001	6833000	6832452	33	0.198	0.1829	0.1909	0.0018
20	6833001	6834000	6833464	26	0.2647	0.2816	0.277	0.0058
20	6834001	6835000	6834504	15	0.1438	0.1703	0.161	0.01
20	6835001	6836000	6835432	18	0.188	0.193	0.1946	0.0095
20	6836001	6837000	6836494	35	0.2239	0.2535	0.2434	0.0079
20	6837001	6838000	6837498	19	0.2332	0.2415	0.2411	0.0069
20	6838001	6839000	6838533	35	0.2357	0.2577	0.2517	0.0084
20	6839001	6840000	6839439	28	0.1705	0.1915	0.1898	0.0204
20	6840001	6841000	6840487	21	0.1571	0.1793	0.173	0.0117
20	6841001	6842000	6841477	23	0.18	0.2048	0.197	0.0096
20	6842001	6843000	6842500	18	0.1664	0.1444	0.1697	0.0418
20	6843001	6844000	6843598	17	0.0762	0.1312	0.1144	0.0383
20	6844001	6845000	6844522	15	0.0876	0.1317	0.1124	0.008
20	6845001	6846000	6845700	10	0.2053	0.2131	0.2123	0.0063
20	6846001	6847000	6846577	40	0.2016	0.218	0.2198	0.0205
20	6847001	6848000	6847514	23	0.1695	0.1876	0.1877	0.0216
20	6848001	6849000	6848405	8	0.1104	0.1428	0.1334	0.0211
20	6849001	6850000	6849402	20	0.1814	0.2225	0.2063	0.0081
20	6850001	6851000	6850485	27	0.1264	0.1354	0.1376	0.0219
20	6851001	6852000	6851526	27	0.1422	0.1349	0.1424	0.0131
20	6852001	6853000	6852276	17	0.1999	0.207	0.2066	0.0067
20	6853001	6854000	6853486	23	0.2117	0.1674	0.1961	0.0176
20	6854001	6855000	6854550	25	0.1473	0.1045	0.1287	0.013
20	6855001	6856000	6855564	35	0.1663	0.1625	0.1672	0.0079
20	6856001	6857000	6856606	19	0.1718	0.1504	0.1622	0.004
20	6857001	6858000	6857351	21	0.2314	0.2147	0.2332	0.021
20	6858001	6859000	6858535	21	0.2042	0.15	0.1862	0.0262
20	6859001	6860000	6859454	20	0.2762	0.2373	0.2708	0.0259
20	6860001	6861000	6860526	18	0.303	0.3152	0.3177	0.0121
20	6861001	6862000	6861476	25	0.2464	0.2411	0.2453	0.003
20	6862001	6863000	6862653	24	0.2559	0.2311	0.2452	0.0039
20	6863001	6864000	6863466	39	0.2578	0.2849	0.2779	0.01
20	6864001	6865000	6864412	30	0.1291	0.1711	0.1516	0.0026
20	6865001	6866000	6865555	31	0.2052	0.2296	0.221	0.0066
20	6866001	6867000	6866396	26	0.2117	0.2223	0.2202	0.0062
20	6867001	6868000	6867562	23	0.2354	0.2137	0.2315	0.0147
20	6868001	6869000	6868409	17	0.1431	0.1477	0.1475	0.0063
20	6869001	6870000	6869606	28	0.1711	0.1734	0.1721	-0.0005
20	6870001	6871000	6870564	22	0.1288	0.0932	0.1119	0.0061
20	6871001	6872000	6871465	33	0.1969	0.2188	0.214	0.0123
20	6872001	6873000	6872439	26	0.1914	0.1969	0.2019	0.0175
20	6873001	6874000	6873449	22	0.0711	0.0569	0.0686	0.0343
20	6874001	6875000	6874584	25	0.125	0.1391	0.1341	0.006
20	6875001	6876000	6875470	18	0.2632	0.241	0.2585	0.0121
20	6876001	6877000	6876596	11	0.3043	0.2309	0.2721	0.0098
20	6877001	6878000	6877654	23	0.2189	0.2071	0.2137	0.0018
20	6878001	6879000	6878496	29	0.1875	0.2753	0.244	0.0203
20	6879001	6880000	6879599	36	0.1186	0.1529	0.1392	0.0094
20	6880001	6881000	6880603	41	0.1578	0.1073	0.1352	0.0125
20	6881001	6882000	6881397	21	0.1259	0.1176	0.1225	0.0033
20	6882001	6883000	6882402	36	0.1904	0.1752	0.1855	0.0072
20	6883001	6884000	6883577	22	0.1482	0.122	0.1393	0.0157
20	6884001	6885000	6884423	21	0.1896	0.1703	0.1842	0.0115
20	6885001	6886000	6885464	22	0.1301	0.2537	0.2065	0.0265
20	6886001	6887000	6886430	14	0.1056	0.1385	0.1296	0.0245
20	6887001	6888000	6887413	15	0.195	0.2322	0.2202	0.0123
20	6888001	6889000	6888573	17	0.1317	0.1765	0.1573	0.0071
20	6889001	6890000	6889460	26	0.141	0.157	0.15	0.0023
20	6890001	6891000	6890538	22	0.0736	0.1158	0.0988	0.0152
20	6891001	6892000	6891499	28	0.0756	0.0991	0.0915	0.0184
20	6892001	6893000	6892516	15	0.0691	0.1031	0.0902	0.0174
20	6893001	6894000	6893549	16	0.1462	0.148	0.147	-0.0004
20	6894001	6895000	6894468	24	0.1331	0.1516	0.1456	0.0092
20	6895001	6896000	6895644	16	0.1909	0.2057	0.2057	0.016
20	6896001	6897000	6896523	28	0.2191	0.2456	0.2403	0.0142
20	6897001	6898000	6897436	14	0.1103	0.1619	0.138	0.0035
20	6898001	6899000	6898600	12	0.1284	0.1437	0.1428	0.0211
20	6899001	6900000	6899364	6	0.0782	0.0904	0.0842	-0.0014
20	6900001	6901000	6900486	10	0.3081	0.3636	0.3544	0.0228
20	6901001	6902000	6901427	21	0.2496	0.2746	0.2688	0.0107
20	6902001	6903000	6902514	22	0.1208	0.1708	0.1501	0.0105
20	6903001	6904000	6903587	21	0.1168	0.1392	0.136	0.0257
20	6904001	6905000	6904515	39	0.1009	0.1626	0.139	0.0198
20	6905001	6906000	6905494	22	0.1519	0.1904	0.1752	0.0088
20	6906001	6907000	6906430	19	0.1105	0.1825	0.15	0.007
20	6907001	6908000	6907425	21	0.1901	0.2239	0.2074	-0.0002
20	6908001	6909000	6908560	19	0.1672	0.187	0.1791	0.0041
20	6909001	6910000	6909530	17	0.1846	0.1885	0.1861	-0.0012
20	6910001	6911000	6910571	19	0.1416	0.1455	0.1452	0.0048
20	6911001	6912000	6911494	12	0.1129	0.1333	0.1247	0.0047
20	6912001	6913000	6912528	9	0.0865	0.0989	0.0934	0.0026
20	6913001	6914000	6913566	15	0.1337	0.1558	0.1466	0.0048
20	6914001	6915000	6914496	20	0.2428	0.2556	0.2498	0.0008
20	6915001	6916000	6915610	17	0.0948	0.1358	0.1166	0.0025
20	6916001	6917000	6916487	23	0.0362	0.1315	0.0888	0.0191
20	6917001	6918000	6917556	23	0.203	0.2388	0.2276	0.0122
20	6918001	6919000	6918582	26	0.1052	0.1588	0.1347	0.0062
20	6919001	6920000	6919640	22	0.0993	0.1518	0.1269	0.002
20	6920001	6921000	6920349	17	0.1865	0.2376	0.2136	0.0017
20	6921001	6922000	6921490	22	0.0756	0.121	0.0994	0.0017
20	6922001	6923000	6922498	28	0.0962	0.123	0.111	0.0039
20	6923001	6924000	6923497	15	0.1551	0.1828	0.1708	0.0037
20	6924001	6925000	6924513	26	0.1285	0.1407	0.136	0.0041
20	6925001	6926000	6925430	23	0.1905	0.2075	0.201	0.0039
20	6926001	6927000	6926489	20	0.1829	0.199	0.1935	0.006
20	6927001	6928000	6927570	22	0.2725	0.3175	0.296	0.0015
20	6928001	6929000	6928484	29	0.2186	0.238	0.2282	-0.0001
20	6929001	6930000	6929415	21	0.1742	0.194	0.1876	0.0084
20	6930001	6931000	6930441	21	0.127	0.1707	0.1515	0.0075
20	6931001	6932000	6931518	23	0.0992	0.1501	0.1325	0.0256
20	6932001	6933000	6932400	11	0.0761	0.1369	0.1078	0.0052
20	6933001	6934000	6933586	30	0.165	0.1867	0.1775	0.0034
20	6934001	6935000	6934527	24	0.2469	0.2998	0.2809	0.0107
20	6935001	6936000	6935548	16	0.198	0.1941	0.2001	0.0095
20	6936001	6937000	6936422	16	0.1171	0.152	0.1356	0.0017
20	6937001	6938000	6937499	19	0.1876	0.1919	0.1894	-0.0008
20	6938001	6939000	6938588	15	0.286	0.264	0.2788	0.0068
20	6939001	6940000	6939333	27	0.1975	0.2105	0.2048	0.0015
20	6940001	6941000	6940495	21	0.1231	0.1589	0.1403	-0.0029
20	6941001	6942000	6941527	24	0.1394	0.1501	0.1446	-0.0007
20	6942001	6943000	6942479	24	0.1339	0.1477	0.1417	0.0021
20	6943001	6944000	6943389	19	0.1384	0.2259	0.1949	0.0256
20	6944001	6945000	6944557	15	0.205	0.1967	0.2226	0.0473
20	6945001	6946000	6945494	22	0.1765	0.1892	0.22	0.083
20	6946001	6947000	6946358	14	0.0996	0.0811	0.1028	0.0618
20	6947001	6948000	6947468	19	0.2239	0.179	0.2137	0.0292
20	6948001	6949000	6948510	18	0.1778	0.21	0.2012	0.0152
20	6949001	6950000	6949562	6	0.1406	0.207	0.1772	0.0058
20	6950001	6951000	6950449	19	0.1219	0.1459	0.1441	0.0312
20	6951001	6952000	6951401	14	0.1733	0.2524	0.2203	0.0125
20	6952001	6953000	6952573	20	0.1793	0.2091	0.1984	0.0085
20	6953001	6954000	6953392	16	0.3171	0.3131	0.3241	0.013
20	6954001	6955000	6954536	18	0.1463	0.18	0.1694	0.0151
20	6955001	6956000	6955523	18	0.094	0.1338	0.1222	0.0281
20	6956001	6957000	6956422	32	0.1189	0.1599	0.1427	0.0081
20	6957001	6958000	6957344	21	0.0934	0.172	0.1427	0.0267
20	6958001	6959000	6958560	19	0.0875	0.1486	0.1248	0.0201
20	6959001	6960000	6959294	31	0.1712	0.2309	0.2048	0.0062
20	6960001	6961000	6960635	17	0.1688	0.2057	0.1893	0.0034
20	6961001	6962000	6961536	32	0.2812	0.2935	0.3081	0.0311
20	6962001	6963000	6962630	24	0.1163	0.1475	0.1376	0.0171
20	6963001	6964000	6963455	21	0.1363	0.1445	0.1417	0.0037
20	6964001	6965000	6964505	14	0.2563	0.2575	0.285	0.0472
20	6965001	6966000	6965499	25	0.127	0.1632	0.1642	0.0529
20	6966001	6967000	6966409	19	0.2095	0.2163	0.2185	0.0115
20	6967001	6968000	6967582	26	0.0998	0.1592	0.1361	0.0183
20	6968001	6969000	6968644	19	0.217	0.2614	0.2433	0.0063
20	6969001	6970000	6969514	15	0.1669	0.1388	0.1562	0.0113
20	6970001	6971000	6970530	20	0.1504	0.1865	0.1688	-0.0005
20	6971001	6972000	6971311	13	0.1789	0.2183	0.2029	0.0081
20	6972001	6973000	6972359	24	0.1589	0.1771	0.1743	0.0159
20	6973001	6974000	6973556	26	0.1172	0.1233	0.1221	0.0064
20	6974001	6975000	6974564	4	0.1637	0.0978	0.1354	0.0207
20	6975001	6976000	6975589	16	0.222	0.1681	0.199	0.0114
20	6976001	6977000	6976532	21	0.095	0.132	0.1156	0.0056
20	6977001	6978000	6977454	30	0.2048	0.1933	0.2003	0.0032
20	6978001	6979000	6978450	20	0.0908	0.1203	0.1069	0.0036
20	6979001	6980000	6979506	18	0.2007	0.3017	0.259	0.0106
20	6980001	6981000	6980291	19	0.1003	0.1369	0.1211	0.007
20	6981001	6982000	6981551	21	0.1042	0.1649	0.1377	0.0067
20	6982001	6983000	6982449	27	0.2059	0.2257	0.2145	-0.0033
20	6983001	6984000	6983495	23	0.2163	0.2242	0.2185	-0.0038
20	6984001	6985000	6984489	23	0.1921	0.1892	0.1893	-0.0032
20	6985001	6986000	6985386	19	0.2759	0.2651	0.2688	-0.0026
20	6986001	6987000	6986619	23	0.1149	0.1143	0.1138	-0.0029
20	6987001	6988000	6987391	19	0.2467	0.2314	0.2377	-0.0021
20	6988001	6989000	6988494	26	0.2323	0.2399	0.2343	-0.0038
20	6989001	6990000	6989461	29	0.1472	0.1606	0.1528	-0.0037
20	6990001	6991000	6990531	24	0.1647	0.1799	0.1731	0.0015
20	6991001	6992000	6991531	14	0.1815	0.1911	0.1873	0.002
20	6992001	6993000	6992405	26	0.1862	0.2179	0.2021	-0.001
20	6993001	6994000	6993381	11	0.1558	0.1762	0.1663	-0.0002
20	6994001	6995000	6994452	13	0.2128	0.2067	0.2079	-0.0038
20	6995001	6996000	6995534	32	0.1809	0.205	0.1922	-0.0022
20	6996001	6997000	6996546	14	0.2212	0.1974	0.2197	0.0232
20	6997001	6998000	6997433	22	0.1259	0.1306	0.1329	0.0159
20	6998001	6999000	6998474	23	0.1094	0.137	0.1286	0.0172
20	6999001	7000000	6999508	33	0.1305	0.1372	0.1357	0.0059
20	7000001	7001000	7000539	15	0.1441	0.142	0.1444	0.0043
20	7001001	7002000	7001539	15	0.2066	0.1909	0.2021	0.0083
20	7002001	7003000	7002534	24	0.0503	0.0471	0.0502	0.0145
20	7003001	7004000	7003439	27	0.0551	0.0651	0.0607	0.003
20	7004001	7005000	7004497	14	0.1431	0.0972	0.1229	0.0134
20	7005001	7006000	7005447	17	0.1812	0.154	0.1689	0.0047
20	7006001	7007000	7006562	25	0.1597	0.107	0.1412	0.0305
20	7007001	7008000	7007484	12	0.2355	0.1735	0.2113	0.0177
20	7008001	7009000	7008502	25	0.0566	0.0408	0.0494	0.0092
20	7009001	7010000	7009702	29	0.1391	0.1199	0.1339	0.0166
20	7010001	7011000	7010494	43	0.1636	0.1619	0.1659	0.0087
20	7011001	7012000	7011541	32	0.1721	0.1624	0.1692	0.0058
20	7012001	7013000	7012434	34	0.2217	0.1782	0.2041	0.0112
20	7013001	7014000	7013507	33	0.1108	0.089	0.1039	0.0198
20	7014001	7015000	7014416	16	0.1165	0.0975	0.1104	0.0158
20	7015001	7016000	7015530	35	0.1734	0.1638	0.1725	0.0105
20	7016001	7017000	7016508	23	0.2279	0.2365	0.2338	0.0029
20	7017001	7018000	7017468	18	0.0889	0.0645	0.0803	0.0239
20	7018001	7019000	7018601	20	0.1813	0.1918	0.1898	0.0075
20	7019001	7020000	7019449	37	0.0939	0.1226	0.1089	0.0008
20	7020001	7021000	7020519	25	0.2053	0.1952	0.2031	0.0069
20	7021001	7022000	7021490	21	0.1816	0.1933	0.1917	0.0097
20	7022001	7023000	7022590	24	0.1672	0.2256	0.2128	0.0331
20	7023001	7024000	7023505	33	0.2144	0.2383	0.2289	0.0043
20	7024001	7025000	7024537	33	0.1669	0.1536	0.1688	0.0245
20	7025001	7026000	7025451	47	0.1615	0.1897	0.1809	0.0121
20	7026001	7027000	7026466	35	0.153	0.1608	0.1657	0.0244
20	7027001	7028000	7027430	20	0.1846	0.1754	0.1869	0.0176
20	7028001	7029000	7028484	22	0.197	0.2016	0.2096	0.0227
20	7029001	7030000	7029381	16	0.2104	0.2242	0.2231	0.0115
20	7030001	7031000	7030424	16	0.1841	0.1611	0.1806	0.0219
20	7031001	7032000	7031422	27	0.1412	0.1672	0.1568	0.0062
20	7032001	7033000	7032579	20	0.2494	0.2157	0.2379	0.0117
20	7033001	7034000	7033479	14	0.1717	0.1614	0.1683	0.005
20	7034001	7035000	7034455	12	0.2052	0.1849	0.2008	0.0141
20	7035001	7036000	7035417	13	0.1463	0.1444	0.1499	0.0142
20	7036001	7037000	7036615	17	0.2132	0.158	0.2031	0.0447
20	7037001	7038000	7037437	13	0.0975	0.1525	0.1285	0.0088
20	7038001	7039000	7038468	18	0.0875	0.089	0.0911	0.014
20	7039001	7040000	7039328	22	0.1412	0.1491	0.1462	0.0029
20	7040001	7041000	7040487	18	0.2015	0.2084	0.2111	0.0131
20	7041001	7042000	7041578	15	0.2257	0.188	0.2135	0.0161
20	7042001	7043000	7042463	18	0.203	0.1582	0.1855	0.0144
20	7043001	7044000	7043502	21	0.1477	0.1606	0.1553	0.0029
20	7044001	7045000	7044611	12	0.1124	0.1145	0.1147	0.0046
20	7045001	7046000	7045512	27	0.2381	0.2345	0.2425	0.0119
20	7046001	7047000	7046459	16	0.1518	0.1523	0.1527	0.0019
20	7047001	7048000	7047542	10	0.0788	0.1132	0.1	0.0154
20	7048001	7049000	7048575	32	0.2361	0.2033	0.2236	0.0092
20	7049001	7050000	7049561	12	0.4065	0.371	0.3901	0.0023
20	7050001	7051000	7050516	12	0.105	0.0658	0.0867	0.0107
20	7051001	7052000	7051656	19	0.1751	0.1696	0.1746	0.0063
20	7052001	7053000	7052376	30	0.1425	0.1794	0.1663	0.0129
20	7053001	7054000	7053469	34	0.1053	0.1456	0.1307	0.0158
20	7054001	7055000	7054519	28	0.1921	0.1787	0.1894	0.0101
20	7055001	7056000	7055509	24	0.1952	0.2107	0.2049	0.002
20	7056001	7057000	7056580	41	0.1917	0.1988	0.2034	0.0183
20	7057001	7058000	7057502	22	0.1712	0.1818	0.1807	0.01
20	7058001	7059000	7058462	20	0.0749	0.0724	0.0761	0.0147
20	7059001	7060000	7059489	24	0.1955	0.1621	0.1882	0.0252
20	7060001	7061000	7060539	37	0.1896	0.1812	0.1976	0.0296
20	7061001	7062000	7061599	41	0.1427	0.1619	0.1605	0.0224
20	7062001	7063000	7062375	21	0.1302	0.1732	0.1547	0.0068
20	7063001	7064000	7063388	13	0.1368	0.1004	0.1243	0.0244
20	7064001	7065000	7064529	19	0.1397	0.1476	0.1474	0.0114
20	7065001	7066000	7065450	13	0.0904	0.1264	0.1109	0.0075
20	7066001	7067000	7066477	28	0.137	0.1805	0.1637	0.0115
20	7067001	7068000	7067600	15	0.1351	0.1472	0.1468	0.0172
20	7068001	7069000	7068533	8	0.0973	0.0848	0.0946	0.0186
20	7069001	7070000	7069521	12	0.161	0.1679	0.1684	0.0103
20	7070001	7071000	7070549	27	0.1102	0.128	0.1209	0.0055
20	7071001	7072000	7071378	12	0.0543	0.0867	0.0711	0.0008
20	7072001	7073000	7072394	9	0.0725	0.1143	0.0946	0.0027
20	7073001	7074000	7073614	15	0.086	0.0726	0.0805	0.0079
