scaffold	start	end	mid	sites	pi_FM	pi_NON_FM	dxy_FM_NON_FM	Fst_FM_NON_FM
20	11044001	11045000	11044551	12	0.1476	0.153	0.1527	0.0067
20	11045001	11046000	11045638	10	0.2206	0.181	0.205	0.0111
20	11046001	11047000	11046589	26	0.2272	0.1936	0.213	0.007
20	11047001	11048000	11047500	28	0.2183	0.2148	0.2219	0.0112
20	11048001	11049000	11048369	16	0.2419	0.2422	0.2481	0.0113
20	11049001	11050000	11049482	22	0.2208	0.1684	0.2079	0.0331
20	11050001	11051000	11050513	24	0.2289	0.222	0.2359	0.0208
20	11051001	11052000	11051481	33	0.2335	0.1995	0.2222	0.0133
20	11052001	11053000	11052468	22	0.1666	0.1108	0.1422	0.015
20	11053001	11054000	11053605	20	0.1949	0.1746	0.1904	0.0146
20	11054001	11055000	11054417	24	0.1545	0.1519	0.156	0.0083
20	11055001	11056000	11055527	34	0.1778	0.1895	0.1862	0.0058
20	11056001	11057000	11056486	38	0.1921	0.1919	0.193	0.0024
20	11057001	11058000	11057560	25	0.2148	0.2008	0.2113	0.008
20	11058001	11059000	11058399	26	0.2687	0.2776	0.278	0.0078
20	11059001	11060000	11059442	30	0.1755	0.1709	0.1772	0.0105
20	11060001	11061000	11060439	24	0.2291	0.1939	0.2169	0.0128
20	11061001	11062000	11061470	18	0.2007	0.1958	0.2006	0.0055
20	11062001	11063000	11062549	14	0.2298	0.1935	0.2225	0.0245
20	11063001	11064000	11063599	20	0.245	0.22	0.2386	0.0126
20	11064001	11065000	11064439	19	0.1599	0.1554	0.1584	0.0024
20	11065001	11066000	11065594	24	0.2225	0.2626	0.2516	0.0151
20	11066001	11067000	11066496	28	0.2004	0.1918	0.1996	0.0085
20	11067001	11068000	11067510	18	0.1442	0.1212	0.1344	0.0073
20	11068001	11069000	11068393	19	0.159	0.1614	0.1642	0.0109
20	11069001	11070000	11069403	24	0.1888	0.231	0.2143	0.0079
20	11070001	11071000	11070502	23	0.1837	0.2213	0.2073	0.0092
20	11071001	11072000	11071513	34	0.1842	0.1795	0.1814	-0.0009
20	11072001	11073000	11072511	37	0.2454	0.2483	0.2524	0.0099
20	11073001	11074000	11073593	34	0.2267	0.2193	0.2247	0.0037
20	11074001	11075000	11074587	13	0.2401	0.2078	0.2304	0.014
20	11075001	11076000	11075314	17	0.1347	0.1362	0.1363	0.0028
20	11076001	11077000	11076535	21	0.2234	0.2155	0.2207	0.0028
20	11077001	11078000	11077406	27	0.1793	0.2108	0.1977	0.0049
20	11078001	11079000	11078454	12	0.304	0.3104	0.3086	0.002
20	11079001	11080000	11079354	26	0.232	0.2529	0.244	0.0022
20	11080001	11081000	11080508	18	0.2292	0.2387	0.2377	0.0069
20	11081001	11082000	11081539	21	0.2438	0.1997	0.2259	0.01
20	11082001	11083000	11082573	37	0.1303	0.1676	0.1555	0.0174
20	11083001	11084000	11083486	26	0.1652	0.2019	0.1953	0.0265
20	11084001	11085000	11084676	16	0.1552	0.1606	0.1681	0.0281
20	11085001	11086000	11085463	29	0.2003	0.188	0.2013	0.0171
20	11086001	11087000	11086564	17	0.214	0.2221	0.2211	0.006
20	11087001	11088000	11087410	25	0.1679	0.1949	0.1885	0.016
20	11088001	11089000	11088518	30	0.1767	0.2022	0.1911	0.003
20	11089001	11090000	11089442	30	0.1546	0.1629	0.16	0.0033
20	11090001	11091000	11090526	19	0.1568	0.1797	0.1719	0.0087
20	11091001	11092000	11091512	30	0.251	0.2288	0.2479	0.0158
20	11092001	11093000	11092616	26	0.1464	0.17	0.1606	0.0058
20	11093001	11094000	11093447	24	0.1573	0.1971	0.1797	0.0047
20	11094001	11095000	11094439	29	0.1889	0.1995	0.1982	0.0088
20	11095001	11096000	11095563	18	0.1454	0.1978	0.174	0.004
20	11096001	11097000	11096530	15	0.1795	0.176	0.1842	0.0162
20	11097001	11098000	11097431	20	0.1476	0.1492	0.1558	0.0219
20	11098001	11099000	11098461	19	0.094	0.1122	0.1045	0.0047
20	11099001	11100000	11099612	16	0.133	0.1454	0.1425	0.0098
20	11100001	11101000	11100528	27	0.2039	0.2525	0.2323	0.0063
20	11101001	11102000	11101464	25	0.1709	0.2042	0.1906	0.006
20	11102001	11103000	11102341	9	0.2152	0.244	0.2342	0.008
20	11103001	11104000	11103519	21	0.1309	0.17	0.1547	0.0106
20	11104001	11105000	11104601	19	0.1618	0.2111	0.1918	0.0105
20	11105001	11106000	11105504	28	0.1292	0.1857	0.1647	0.017
20	11106001	11107000	11106479	21	0.1153	0.1388	0.1307	0.0114
20	11107001	11108000	11107481	23	0.2623	0.2478	0.2624	0.0134
20	11108001	11109000	11108610	12	0.1368	0.1472	0.1434	0.004
20	11109001	11110000	11109473	22	0.0988	0.0992	0.1014	0.0111
20	11110001	11111000	11110369	26	0.173	0.1746	0.1757	0.0048
20	11111001	11112000	11111521	29	0.1989	0.2226	0.2153	0.0087
20	11112001	11113000	11112494	12	0.0796	0.1562	0.1204	0.0048
20	11113001	11114000	11113350	19	0.1329	0.21	0.1814	0.021
20	11114001	11115000	11114369	17	0.2015	0.1891	0.2074	0.0281
20	11115001	11116000	11115497	17	0.1421	0.1556	0.1521	0.009
20	11116001	11117000	11116598	30	0.1961	0.229	0.2169	0.0079
20	11117001	11118000	11117564	21	0.183	0.2151	0.1992	-0.0007
20	11118001	11119000	11118587	16	0.1325	0.1163	0.1279	0.0135
20	11119001	11120000	11119458	28	0.0979	0.1045	0.1049	0.0156
20	11120001	11121000	11120473	23	0.1681	0.1795	0.1772	0.0082
20	11121001	11122000	11121464	31	0.2283	0.2315	0.234	0.008
20	11122001	11123000	11122518	12	0.0702	0.1405	0.1103	0.0149
20	11123001	11124000	11123432	23	0.1391	0.1677	0.1625	0.0243
20	11124001	11125000	11124631	25	0.1367	0.1039	0.1264	0.0253
20	11125001	11126000	11125527	22	0.0699	0.1144	0.0945	0.0073
20	11126001	11127000	11126611	21	0.2834	0.2782	0.2823	0.0026
20	11127001	11128000	11127550	23	0.0913	0.1394	0.1175	0.0052
20	11128001	11129000	11128432	24	0.1459	0.1704	0.1602	0.0048
20	11129001	11130000	11129473	16	0.2014	0.2249	0.2247	0.0227
20	11130001	11131000	11130516	26	0.1456	0.1298	0.1502	0.0399
20	11131001	11132000	11131732	8	0.2367	0.1628	0.2175	0.0407
20	11132001	11133000	11132505	21	0.1231	0.134	0.1315	0.0102
20	11133001	11134000	11133593	11	0.1754	0.212	0.1992	0.0122
20	11134001	11135000	11134364	18	0.1869	0.1436	0.184	0.0504
20	11135001	11136000	11135551	11	0.2454	0.2187	0.2476	0.0298
20	11136001	11137000	11136603	16	0.1142	0.1176	0.1209	0.0188
20	11137001	11138000	11137554	27	0.2319	0.2376	0.2531	0.0337
20	11138001	11139000	11138500	27	0.1249	0.1328	0.1397	0.036
20	11139001	11140000	11139521	32	0.1659	0.1622	0.1665	0.007
20	11140001	11141000	11140497	21	0.178	0.2233	0.2178	0.0347
20	11141001	11142000	11141446	24	0.2149	0.228	0.2307	0.018
20	11142001	11143000	11142538	18	0.1423	0.1428	0.1468	0.0132
20	11143001	11144000	11143486	16	0.2809	0.2902	0.286	0.0004
20	11144001	11145000	11144454	19	0.1444	0.1429	0.1453	0.0052
20	11145001	11146000	11145501	26	0.2605	0.2368	0.2543	0.011
20	11146001	11147000	11146413	24	0.1388	0.1703	0.1605	0.0152
20	11147001	11148000	11147426	22	0.1634	0.1656	0.1692	0.0126
20	11148001	11149000	11148470	30	0.1753	0.1607	0.1717	0.0105
20	11149001	11150000	11149432	26	0.1666	0.186	0.1802	0.009
20	11150001	11151000	11150471	28	0.1412	0.1975	0.1808	0.0263
20	11151001	11152000	11151439	19	0.1281	0.1278	0.1454	0.0584
20	11152001	11153000	11152510	16	0.1282	0.1632	0.1491	0.0085
20	11153001	11154000	11153479	29	0.1668	0.199	0.1917	0.0195
20	11154001	11155000	11154526	17	0.1627	0.1994	0.1833	0.004
20	11155001	11156000	11155445	33	0.137	0.1355	0.1387	0.008
20	11156001	11157000	11156548	15	0.1928	0.2204	0.21	0.0064
20	11157001	11158000	11157542	17	0.1322	0.1183	0.1273	0.008
20	11158001	11159000	11158424	27	0.1409	0.1419	0.1432	0.0057
20	11159001	11160000	11159541	30	0.1434	0.1567	0.159	0.0253
20	11160001	11161000	11160584	17	0.0976	0.1209	0.1188	0.0354
20	11161001	11162000	11161471	29	0.1412	0.1441	0.1473	0.0144
20	11162001	11163000	11162609	18	0.1538	0.1236	0.1425	0.0141
20	11163001	11164000	11163596	19	0.2162	0.2248	0.2379	0.0341
20	11164001	11165000	11164512	22	0.2418	0.241	0.2484	0.013
20	11165001	11166000	11165450	27	0.2003	0.1898	0.2047	0.0225
20	11166001	11167000	11166453	13	0.1417	0.1518	0.1509	0.0121
20	11167001	11168000	11167607	20	0.1622	0.1558	0.1642	0.015
20	11168001	11169000	11168570	20	0.2089	0.1936	0.2102	0.0204
20	11169001	11170000	11169598	19	0.2581	0.2084	0.2423	0.0194
20	11170001	11171000	11170383	12	0.1996	0.1982	0.2034	0.0103
20	11171001	11172000	11171399	20	0.1378	0.177	0.1601	0.0058
20	11172001	11173000	11172424	19	0.1253	0.1242	0.1314	0.0238
20	11173001	11174000	11173410	27	0.1401	0.2144	0.1866	0.0193
20	11174001	11175000	11174544	27	0.2046	0.2121	0.2162	0.0166
20	11175001	11176000	11175450	17	0.2353	0.2209	0.23	0.0042
20	11176001	11177000	11176451	28	0.1539	0.1708	0.1645	0.0053
20	11177001	11178000	11177478	20	0.1565	0.1258	0.1515	0.0346
20	11178001	11179000	11178572	24	0.1367	0.1351	0.141	0.0169
20	11179001	11180000	11179472	18	0.1804	0.2008	0.1943	0.0079
20	11180001	11181000	11180463	21	0.1141	0.1898	0.1716	0.0487
20	11181001	11182000	11181392	12	0.2213	0.23	0.234	0.0161
20	11182001	11183000	11182424	8	0.1108	0.0974	0.1107	0.0294
20	11183001	11184000	11183482	14	0.3071	0.2616	0.3059	0.0352
20	11184001	11185000	11184525	17	0.2249	0.1916	0.2288	0.0448
20	11185001	11186000	11185429	16	0.0751	0.1063	0.0953	0.0193
20	11186001	11187000	11186475	17	0.1911	0.1594	0.1771	0.0062
20	11187001	11188000	11187534	21	0.1467	0.1518	0.151	0.0053
20	11188001	11189000	11188461	26	0.1678	0.1453	0.1595	0.0097
20	11189001	11190000	11189525	20	0.1651	0.1752	0.1701	-0.0006
20	11190001	11191000	11190469	20	0.0926	0.1237	0.1107	0.0081
20	11191001	11192000	11191624	17	0.1111	0.1408	0.1277	0.0046
20	11192001	11193000	11192518	17	0.1353	0.1183	0.1285	0.0072
20	11193001	11194000	11193411	20	0.2289	0.2459	0.2372	-0.0009
20	11194001	11195000	11194556	29	0.2147	0.2105	0.2149	0.005
20	11195001	11196000	11195401	22	0.2212	0.2158	0.2212	0.0057
20	11196001	11197000	11196602	18	0.1617	0.1315	0.1546	0.0265
20	11197001	11198000	11197512	19	0.1313	0.1439	0.1375	-0.0008
20	11198001	11199000	11198439	14	0.1405	0.1435	0.142	-0.0002
20	11199001	11200000	11199506	19	0.1088	0.1095	0.1095	0.0014
20	11200001	11201000	11200620	14	0.1983	0.2016	0.1994	-0.0013
20	11201001	11202000	11201492	15	0.2466	0.278	0.2654	0.0045
20	11202001	11203000	11202559	34	0.1577	0.189	0.174	0.0007
20	11203001	11204000	11203427	26	0.1885	0.1741	0.1824	0.0034
20	11204001	11205000	11204507	26	0.2266	0.2284	0.2284	0.0017
20	11205001	11206000	11205325	17	0.1874	0.2136	0.2006	-0.0006
20	11206001	11207000	11206476	22	0.1549	0.1388	0.1496	0.0093
20	11207001	11208000	11207606	21	0.1856	0.1879	0.1887	0.0047
20	11208001	11209000	11208672	23	0.1842	0.2186	0.2057	0.0083
20	11209001	11210000	11209497	23	0.1544	0.15	0.1541	0.006
20	11210001	11211000	11210536	26	0.1461	0.1094	0.1312	0.0147
20	11211001	11212000	11211337	14	0.1536	0.1555	0.1568	0.0064
20	11212001	11213000	11212557	16	0.1662	0.1483	0.1596	0.0075
20	11213001	11214000	11213511	21	0.2579	0.2567	0.2635	0.0109
20	11214001	11215000	11214460	30	0.2916	0.2547	0.2779	0.0089
20	11215001	11216000	11215470	20	0.2178	0.1985	0.2087	0.0018
20	11216001	11217000	11216542	19	0.2395	0.2253	0.2331	0.0018
20	11217001	11218000	11217352	13	0.169	0.1555	0.1614	-0.0018
20	11218001	11219000	11218442	15	0.1316	0.1266	0.1294	0.0012
20	11219001	11220000	11219512	14	0.1874	0.1782	0.1866	0.0098
20	11220001	11221000	11220585	16	0.1521	0.1365	0.1471	0.0096
20	11221001	11222000	11221396	23	0.1635	0.1452	0.1661	0.0348
20	11222001	11223000	11222428	9	0.1771	0.1382	0.1673	0.0298
20	11223001	11224000	11223491	20	0.14	0.1146	0.1276	0.0024
20	11224001	11225000	11224508	18	0.1833	0.1621	0.1733	0.0025
20	11225001	11226000	11225542	23	0.1302	0.1423	0.1372	0.0026
20	11226001	11227000	11226493	21	0.1176	0.1041	0.1138	0.013
20	11227001	11228000	11227435	22	0.165	0.1915	0.1823	0.0088
20	11228001	11229000	11228735	17	0.2022	0.2255	0.2196	0.011
20	11229001	11230000	11229517	28	0.1942	0.1708	0.1854	0.008
20	11230001	11231000	11230410	28	0.1293	0.1181	0.1278	0.0156
20	11231001	11232000	11231438	29	0.2132	0.1666	0.193	0.0095
20	11232001	11233000	11232494	36	0.2238	0.1931	0.2188	0.0234
20	11233001	11234000	11233521	35	0.2561	0.1929	0.2341	0.0218
20	11234001	11235000	11234515	24	0.3005	0.2374	0.2838	0.0269
20	11235001	11236000	11235439	22	0.2038	0.1566	0.1887	0.0237
20	11236001	11237000	11236709	11	0.2777	0.1857	0.2588	0.0564
20	11237001	11238000	11237478	20	0.2663	0.2052	0.2482	0.0262
20	11238001	11239000	11238435	20	0.2131	0.1297	0.176	0.0165
20	11239001	11240000	11239449	16	0.1303	0.1243	0.1363	0.0317
20	11240001	11241000	11240478	12	0.0872	0.0723	0.0813	0.0098
20	11241001	11242000	11241495	13	0.1708	0.1364	0.159	0.0178
20	11242001	11243000	11242685	14	0.1551	0.1196	0.1408	0.0136
20	11243001	11244000	11243568	10	0.2341	0.2034	0.225	0.014
20	11244001	11245000	11244329	11	0.1695	0.1151	0.1481	0.022
20	11245001	11246000	11245576	16	0.122	0.1034	0.118	0.0225
20	11246001	11247000	11246431	18	0.1186	0.1011	0.1096	0.0001
20	11247001	11248000	11247679	17	0.1703	0.1585	0.1651	0.0025
20	11248001	11249000	11248478	26	0.1931	0.1382	0.1671	0.0064
20	11249001	11250000	11249582	12	0.1674	0.1041	0.1398	0.0177
20	11250001	11251000	11250574	14	0.1858	0.174	0.1818	0.0054
20	11251001	11252000	11251428	13	0.0634	0.085	0.0753	0.0049
20	11252001	11253000	11252483	14	0.16	0.1471	0.155	0.0048
20	11253001	11254000	11253509	22	0.1992	0.1944	0.1989	0.005
20	11254001	11255000	11254396	28	0.1251	0.1177	0.1216	0.0013
20	11255001	11256000	11255637	13	0.1605	0.1051	0.1351	0.0114
20	11256001	11257000	11256501	23	0.2237	0.2285	0.2284	0.0044
20	11257001	11258000	11257438	23	0.1999	0.1746	0.1902	0.0082
20	11258001	11259000	11258364	15	0.1294	0.1455	0.1405	0.0089
20	11259001	11260000	11259603	21	0.1982	0.1723	0.1859	0.002
20	11260001	11261000	11260540	29	0.2504	0.2363	0.2437	0.001
20	11261001	11262000	11261452	16	0.2028	0.169	0.1887	0.0082
20	11262001	11263000	11262529	18	0.1887	0.1796	0.1859	0.0047
20	11263001	11264000	11263514	16	0.1713	0.1734	0.1751	0.0069
20	11264001	11265000	11264519	19	0.1433	0.108	0.1295	0.0163
20	11265001	11266000	11265607	28	0.1408	0.1628	0.153	0.0025
20	11266001	11267000	11266593	24	0.075	0.0906	0.0833	0.0017
20	11267001	11268000	11267446	30	0.1103	0.1191	0.1174	0.0098
20	11268001	11269000	11268606	30	0.1145	0.1457	0.1347	0.0136
20	11269001	11270000	11269429	20	0.1736	0.1984	0.1876	0.0029
20	11270001	11271000	11270614	28	0.1125	0.1122	0.1138	0.0057
20	11271001	11272000	11271505	34	0.1671	0.1775	0.1733	0.0021
20	11272001	11273000	11272525	30	0.1657	0.1745	0.1707	0.0011
20	11273001	11274000	11273619	34	0.1522	0.128	0.1432	0.0113
20	11274001	11275000	11274570	30	0.1877	0.1828	0.1894	0.0102
20	11275001	11276000	11275577	24	0.1962	0.2419	0.2253	0.0109
20	11276001	11277000	11276585	39	0.1601	0.1896	0.178	0.0069
20	11277001	11278000	11277523	38	0.2241	0.2158	0.2237	0.0081
20	11278001	11279000	11278570	27	0.2355	0.2381	0.2402	0.0063
20	11279001	11280000	11279475	30	0.1651	0.1846	0.1798	0.0117
20	11280001	11281000	11280399	21	0.0897	0.1032	0.0988	0.0096
20	11281001	11282000	11281393	21	0.1361	0.1467	0.1446	0.0096
20	11282001	11283000	11282550	22	0.1967	0.1871	0.1993	0.0177
20	11283001	11284000	11283739	21	0.1328	0.1484	0.145	0.0131
20	11284001	11285000	11284494	26	0.1911	0.1377	0.1677	0.0116
20	11285001	11286000	11285531	24	0.1535	0.1489	0.151	-0.0004
20	11286001	11287000	11286506	18	0.1965	0.2172	0.2117	0.0097
20	11287001	11288000	11287497	22	0.1067	0.1501	0.1373	0.0267
20	11288001	11289000	11288478	27	0.1432	0.143	0.1459	0.0088
20	11289001	11290000	11289535	36	0.1602	0.1492	0.1587	0.0123
20	11290001	11291000	11290485	37	0.2008	0.1912	0.2025	0.0151
20	11291001	11292000	11291405	24	0.1196	0.1143	0.1195	0.0101
20	11292001	11293000	11292397	14	0.1893	0.1537	0.1771	0.0164
20	11293001	11294000	11293541	26	0.2584	0.2725	0.271	0.009
20	11294001	11295000	11294430	35	0.1497	0.1651	0.157	-0.0017
20	11295001	11296000	11295573	25	0.1961	0.1934	0.2001	0.0124
20	11296001	11297000	11296525	26	0.2196	0.2343	0.2305	0.0066
20	11297001	11298000	11297566	16	0.172	0.1523	0.1671	0.0147
20	11298001	11299000	11298442	32	0.2453	0.2599	0.2545	0.0031
20	11299001	11300000	11299458	25	0.1142	0.1416	0.1284	0.0003
20	11300001	11301000	11300170	14	0.1602	0.1888	0.175	0.0003
20	11301001	11302000	11301402	16	0.1525	0.1468	0.1503	0.0022
20	11302001	11303000	11302642	20	0.1753	0.1461	0.1619	0.0047
20	11303001	11304000	11303567	14	0.1958	0.232	0.2146	0.0003
20	11304001	11305000	11304553	23	0.1445	0.1453	0.1479	0.0092
20	11305001	11306000	11305521	38	0.1908	0.2007	0.2011	0.0117
20	11306001	11307000	11306561	21	0.1813	0.177	0.1797	0.0016
20	11307001	11308000	11307454	22	0.1645	0.1578	0.1742	0.036
20	11308001	11309000	11308511	7	0.1469	0.1694	0.158	-0.0013
20	11309001	11310000	11309395	19	0.1104	0.1005	0.1108	0.0233
20	11310001	11311000	11310511	27	0.0363	0.0583	0.0477	0.0008
20	11311001	11312000	11311415	21	0.2127	0.2111	0.2136	0.0038
20	11312001	11313000	11312682	15	0.1962	0.2121	0.2067	0.0052
20	11313001	11314000	11313503	25	0.2086	0.2166	0.2127	-0.0001
20	11314001	11315000	11314488	19	0.1935	0.1915	0.1932	0.0017
20	11315001	11316000	11315523	15	0.1423	0.124	0.1328	-0.0004
20	11316001	11317000	11316566	24	0.083	0.0924	0.0876	-0.0013
20	11317001	11318000	11317549	21	0.1067	0.1356	0.1289	0.0255
20	11318001	11319000	11318508	16	0.1807	0.2211	0.213	0.0245
20	11319001	11320000	11319544	25	0.203	0.1837	0.2278	0.0765
20	11320001	11321000	11320397	21	0.1332	0.1526	0.1672	0.0693
20	11321001	11322000	11321587	17	0.1102	0.1236	0.1159	-0.0044
20	11322001	11323000	11322556	20	0.1338	0.1283	0.1457	0.0487
20	11323001	11324000	11323625	22	0.0724	0.0779	0.0769	0.01
20	11324001	11325000	11324514	22	0.1299	0.16	0.1537	0.0245
20	11325001	11326000	11325413	18	0.191	0.226	0.2299	0.0422
20	11326001	11327000	11326372	24	0.1848	0.1708	0.1961	0.0456
20	11327001	11328000	11327663	10	0.0983	0.1416	0.1243	0.0128
20	11328001	11329000	11328461	17	0.1815	0.2043	0.2022	0.0201
20	11329001	11330000	11329439	16	0.1432	0.1921	0.1764	0.0203
20	11330001	11331000	11330447	20	0.1624	0.2213	0.2062	0.0295
20	11331001	11332000	11331395	15	0.236	0.1981	0.2631	0.0911
20	11332001	11333000	11332553	16	0.2107	0.2109	0.2095	-0.0028
20	11333001	11334000	11333600	22	0.2026	0.2406	0.2238	0.0031
20	11334001	11335000	11334618	33	0.141	0.186	0.1664	0.0058
20	11335001	11336000	11335353	23	0.1399	0.1571	0.1561	0.0214
20	11336001	11337000	11336432	19	0.0829	0.1103	0.1023	0.0234
20	11337001	11338000	11337558	23	0.1705	0.1876	0.2164	0.0847
20	11338001	11339000	11338497	22	0.1705	0.1912	0.1896	0.0204
20	11339001	11340000	11339509	27	0.079	0.1046	0.0955	0.0155
20	11340001	11341000	11340468	25	0.1709	0.1284	0.1739	0.0734
20	11341001	11342000	11341626	17	0.2247	0.1601	0.222	0.0707
20	11342001	11343000	11342554	23	0.2675	0.2203	0.2772	0.0613
20	11343001	11344000	11343421	28	0.2055	0.162	0.2141	0.0737
20	11344001	11345000	11344399	23	0.1768	0.1717	0.1937	0.0485
20	11345001	11346000	11345516	21	0.2637	0.2256	0.2825	0.068
20	11346001	11347000	11346617	11	0.1482	0.1708	0.1662	0.0174
20	11347001	11348000	11347429	22	0.1373	0.1538	0.1517	0.0177
20	11348001	11349000	11348394	25	0.2224	0.1836	0.2293	0.0583
20	11349001	11350000	11349307	21	0.1382	0.1242	0.1377	0.023
20	11350001	11351000	11350620	14	0.0956	0.0959	0.0968	0.0046
20	11351001	11352000	11351572	17	0.1505	0.1403	0.1454	0.0005
20	11352001	11353000	11352457	24	0.2181	0.2129	0.2214	0.0123
20	11353001	11354000	11353568	19	0.1298	0.1643	0.1491	0.0046
20	11354001	11355000	11354537	13	0.1819	0.1725	0.1914	0.0358
20	11355001	11356000	11355498	29	0.2003	0.1591	0.195	0.04
20	11356001	11357000	11356474	29	0.2646	0.238	0.2772	0.0461
20	11357001	11358000	11357441	20	0.1498	0.1396	0.1628	0.0546
20	11358001	11359000	11358411	29	0.2036	0.2154	0.2214	0.0247
20	11359001	11360000	11359414	32	0.1654	0.1627	0.1878	0.0619
20	11360001	11361000	11360405	29	0.1331	0.1793	0.165	0.022
20	11361001	11362000	11361556	17	0.1297	0.1786	0.1591	0.0136
20	11362001	11363000	11362497	15	0.1863	0.1939	0.1936	0.0083
20	11363001	11364000	11363468	9	0.1179	0.1218	0.1213	0.0053
20	11364001	11365000	11364636	15	0.0869	0.0738	0.0859	0.0306
20	11365001	11366000	11365438	24	0.1404	0.154	0.1479	0.0022
20	11366001	11367000	11366543	12	0.1321	0.1471	0.1509	0.0344
20	11367001	11368000	11367433	16	0.1532	0.1515	0.155	0.0079
20	11368001	11369000	11368423	16	0.2177	0.2282	0.2232	0.0001
20	11369001	11370000	11369642	14	0.1533	0.1729	0.1647	0.0036
20	11370001	11371000	11370460	34	0.1375	0.1501	0.1474	0.0105
20	11371001	11372000	11371436	10	0.1176	0.1514	0.1407	0.0179
20	11372001	11373000	11372705	21	0.1275	0.1308	0.1344	0.0179
20	11373001	11374000	11373557	10	0.1306	0.1257	0.1283	0.0006
20	11374001	11375000	11374552	36	0.1442	0.1731	0.1661	0.0191
20	11375001	11376000	11375592	23	0.1761	0.1962	0.1937	0.017
20	11376001	11377000	11376526	26	0.1198	0.1319	0.1304	0.0154
20	11377001	11378000	11377507	25	0.1975	0.1601	0.1984	0.0502
20	11378001	11379000	11378409	17	0.2018	0.1799	0.2097	0.0442
20	11379001	11380000	11379598	16	0.1043	0.1144	0.1123	0.0112
20	11380001	11381000	11380525	33	0.1452	0.1403	0.1472	0.0143
20	11381001	11382000	11381510	22	0.1191	0.1029	0.115	0.0174
20	11382001	11383000	11382563	38	0.1591	0.1794	0.1865	0.0426
20	11383001	11384000	11383536	25	0.1492	0.1631	0.1626	0.0174
20	11384001	11385000	11384592	12	0.3053	0.3438	0.3763	0.0654
20	11385001	11386000	11385458	25	0.1913	0.2231	0.2223	0.0303
20	11386001	11387000	11386557	21	0.1502	0.1512	0.1611	0.0303
20	11387001	11388000	11387531	12	0.1729	0.1903	0.1827	0.002
20	11388001	11389000	11388501	23	0.1526	0.1542	0.1677	0.0403
20	11389001	11390000	11389326	18	0.1497	0.1746	0.1758	0.035
20	11390001	11391000	11390443	21	0.1479	0.1469	0.1628	0.0454
20	11391001	11392000	11391454	12	0.1153	0.1315	0.1237	0.0001
20	11392001	11393000	11392567	18	0.1148	0.122	0.1361	0.0626
20	11393001	11394000	11393446	15	0.134	0.1293	0.1611	0.0929
20	11394001	11395000	11394414	14	0.1116	0.1477	0.1408	0.0342
20	11395001	11396000	11395365	19	0.1936	0.2383	0.2571	0.0759
20	11396001	11397000	11396508	13	0.2087	0.2284	0.2444	0.0497
20	11397001	11398000	11397443	14	0.1179	0.1264	0.1231	0.003
20	11398001	11399000	11398466	20	0.1772	0.1895	0.1915	0.0191
20	11399001	11400000	11399452	16	0.2019	0.1974	0.2022	0.0059
20	11400001	11401000	11400324	18	0.1921	0.1725	0.2124	0.0713
20	11401001	11402000	11401657	14	0.0892	0.1501	0.1289	0.0284
20	11402001	11403000	11402457	21	0.1433	0.1265	0.1656	0.0959
20	11403001	11404000	11403380	19	0.1294	0.0811	0.1387	0.1372
20	11404001	11405000	11404579	28	0.1693	0.2138	0.2099	0.0388
20	11405001	11406000	11405555	21	0.1659	0.1875	0.1846	0.0187
20	11406001	11407000	11406617	17	0.1539	0.1754	0.1784	0.0349
20	11407001	11408000	11407434	29	0.1371	0.1495	0.1473	0.0115
20	11408001	11409000	11408496	35	0.1786	0.2021	0.1985	0.0179
20	11409001	11410000	11409380	23	0.1267	0.1303	0.1421	0.0456
20	11410001	11411000	11410636	26	0.1844	0.1709	0.2062	0.0692
20	11411001	11412000	11411487	31	0.1467	0.1172	0.1628	0.1004
20	11412001	11413000	11412484	28	0.1758	0.185	0.2055	0.0586
20	11413001	11414000	11413542	19	0.2046	0.2105	0.2275	0.0414
20	11414001	11415000	11414651	21	0.2232	0.221	0.2517	0.057
20	11415001	11416000	11415486	21	0.264	0.2151	0.2795	0.0739
20	11416001	11417000	11416519	17	0.1057	0.1066	0.1156	0.0388
20	11417001	11418000	11417666	17	0.1614	0.1906	0.1812	0.0117
20	11418001	11419000	11418417	24	0.2608	0.2691	0.3104	0.0716
20	11419001	11420000	11419606	18	0.1514	0.1353	0.1697	0.0789
20	11420001	11421000	11420469	24	0.2207	0.1759	0.2401	0.0914
20	11421001	11422000	11421491	17	0.1871	0.1927	0.1904	0.001
20	11422001	11423000	11422504	30	0.2012	0.1905	0.2183	0.0503
20	11423001	11424000	11423413	21	0.1138	0.1336	0.1342	0.0351
20	11424001	11425000	11424552	12	0.0928	0.0894	0.0915	0.0021
20	11425001	11426000	11425454	23	0.1226	0.1332	0.1492	0.0688
20	11426001	11427000	11426511	21	0.2958	0.1439	0.2771	0.1215
20	11427001	11428000	11427486	25	0.0906	0.09	0.0959	0.0275
20	11428001	11429000	11428497	11	0.123	0.198	0.167	0.0139
20	11429001	11430000	11429601	28	0.1848	0.1685	0.1992	0.0559
20	11430001	11431000	11430529	17	0.2293	0.1736	0.234	0.0729
20	11431001	11432000	11431513	20	0.2467	0.2339	0.279	0.0688
20	11432001	11433000	11432561	23	0.2038	0.177	0.2249	0.0784
20	11433001	11434000	11433483	19	0.153	0.1441	0.193	0.1208
20	11434001	11435000	11434686	21	0.1951	0.2353	0.2432	0.0531
